create at,tweet,categorize,sentiment,retweet,favorite
2019-06-07 08:32:21,"RT @ArgyleLoz: Peterborough was won by #Labour yet who does @BBCr4today/@BBCBreakfast put in it's prime interview slots, yep Nigel Farage,…",education,neutral,13,0
2019-06-07 08:31:28,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 08:30:59,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 08:30:40,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 08:29:14,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 08:28:54,Annita McVeigh referred to it as 'nearly lost'!?? Breakfast interviewed Farage instead of a Labour representative.… https://t.co/nfbmFwxBm0,business,positive,0,2
2019-06-07 08:27:34,@sturdyAlex @AndyMcDonaldMP Sort it out #bbcnews,politic,neutral,0,0
2019-06-07 08:26:41,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 08:26:03,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 08:25:34,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 08:25:14,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 08:24:39,RT @EliasMichalas: Labour win Peterborough by-election and deny Brexit Party their first MP https://t.co/6WjfXaPJR1 #lbc #fbpe #conservativ…,politic,positive,3,0
2019-06-07 08:23:51,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 08:23:32,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 08:23:19,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 08:20:08,"GUCCI
Available in sizes 
Call or whatsapp 07069658188
 #luxuryshopsinlagos
#luxurylifestyle #naijaweddings … https://t.co/dTnk144y3n",business,positive,0,0
2019-06-07 08:15:59,75 years ago yesterday #BBC broadcast to the French Resistance to tell them that help was on it's way. This morning… https://t.co/SmE8a26vhM,education,neutral,0,1
2019-06-07 08:15:03,"RT @nja5: The BBC reporter iain Watson says nigel farage kept a low profile at the Peterborough bye election count, #labour #bbcnews #polit…",business,neutral,4,0
2019-06-07 08:12:55,"The BBC reporter iain Watson says nigel farage kept a low profile at the Peterborough bye election count, #labour… https://t.co/6nDzKdaVqg",business,neutral,4,4
2019-06-07 08:12:44,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 08:11:19,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 08:10:37,"#bbcnews

Peterborough analysis

YOU FUCKING LOST",politic,negative,0,0
2019-06-07 08:10:03,"#Labour is dying, crushed in Jeremy Corbyn’s coils.
While his clique bullies and purges, he has no clue how to lead… https://t.co/CS8KIkEv0H",business,negative,0,0
2019-06-07 08:10:00,Examining the Latest False Alarm on Climate https://t.co/odX0PIkkSI #AGW #climatechange #Climate #bbcnews #C4News,politic,positive,0,0
2019-06-07 08:08:36,RT @EliasMichalas: Shutting down parliament to force a no-deal Brexit is 'simply not going to happen' says Bercow https://t.co/FNp4iFJEIJ #…,politic,negative,4,0
2019-06-07 08:08:12,"RT @PhilipCJames: Sadly, @BBC's approach to political balance is no longer fit for purpose; that 08:10 interview by John Humphrys on #BBC's…",politic,negative,2,0
2019-06-07 08:07:43,"RT @Investigatortop: The #Moralofthestory Pt. 2 is beware of #Directline, because if you win your insurance claim with them, they may actua…",business,positive,23,0
2019-06-07 08:07:36,"RT @bbc_thismorning: When Cover Ups Go Seriously Wrong - To read the history leading to this - https://t.co/c49F92ywRt

The #Adecco Arrest…",politic,negative,23,0
2019-06-07 08:04:44,"RT @ArgyleLoz: Peterborough was won by #Labour yet who does @BBCr4today/@BBCBreakfast put in it's prime interview slots, yep Nigel Farage,…",education,neutral,13,0
2019-06-07 08:04:06,📌 Just in case you missed it #bbcnews ! https://t.co/n7OZEWh1TG,politic,neutral,0,1
2019-06-07 08:03:57,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 08:01:12,RT @gemini2359: Who Would’ve Thunk It ....The 1% Backing Their Man Boris Johnson....Standing For The Few Not The Many #skynews #bbcnews htt…,business,positive,1,0
2019-06-07 08:00:38,Who Would’ve Thunk It ....The 1% Backing Their Man Boris Johnson....Standing For The Few Not The Many #skynews… https://t.co/njfw6aNvW7,business,positive,1,0
2019-06-07 08:00:14,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:59:33,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:59:24,"UK relaxes Sri Lanka travel advice.
#traveladvice #srilanka #travel #visitsrilanka #sosrilanka #nkar… https://t.co/9mkkoGvhnq",politic,neutral,0,1
2019-06-07 07:58:40,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:57:42,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:57:25,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:56:20,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:55:59,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:54:39,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:54:24,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:54:22,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:54:13,"Sadly, @BBC's approach to political balance is no longer fit for purpose; that 08:10 interview by John Humphrys on… https://t.co/Mfm5BTSnmO",politic,negative,2,10
2019-06-07 07:53:53,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:53:44,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:52:23,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:52:19,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:50:03,The Story Of D-Day by the People Who Were There https://t.co/3MUSUrYX16 via @I_W_M #DDay75 #DDay75thAnniversary… https://t.co/WMIQnOtJqW,politic,neutral,0,0
2019-06-07 07:49:37,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:48:22,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:48:09,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:47:58,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:47:29,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:46:35,RT @gemini2359: Who would’ve Thunk It.... The MSM Don’t Care They Showing Their Bias For The Far Right #bbcnews #skynews https://t.co/WlXyr…,business,positive,1,0
2019-06-07 07:46:24,"RT @theryderathome: #bbcnews
#skynews
#c4news
#politicslive
#skypapers
#bbcpapers
#brexitparty
I Just wanted to say this about Peterborough…",business,neutral,2,0
2019-06-07 07:46:10,#Peterboroughbyelection result: #Labour scrapes past #BrexitParty to hold seat https://t.co/8rUmMIkGNM with an anti… https://t.co/YYAx3QU6cl,education,negative,0,0
2019-06-07 07:44:32,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:44:29,RT @Lord_Drainlid: How much of our licence fee did #bbcnews editors throw away trying to produce a #BrexitParty victory in #PeterboroughByE…,education,positive,4,0
2019-06-07 07:43:30,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:42:50,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:41:14,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:40:50,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:40:31,"RT @T77Jim: #BBCNews 
Why arent you reporting this A campaign headed by a Michael Mansfield QC,  ""Back to the 60's movement"" is taking the…",politic,neutral,145,0
2019-06-07 07:40:12,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:39:59,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:38:57,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:37:43,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:36:50,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:35:50,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:34:55,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:34:19,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:33:35,"RT @ArgyleLoz: I think the people of Peterborough coupled with a victory for Lisa Forbes and @UKLabour have seriously pissed off the MSM, i…",business,negative,172,0
2019-06-07 07:31:47,@Yfielding I can’t stop watching this video!!! You and Karl are hilarious!! #lovelsland #BBCNewsbeat #bbcnews… https://t.co/PFmmJDK2FS,business,positive,0,22
2019-06-07 07:31:35,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:28:24,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:28:22,"RT @pelling_laura: Oh for the love of God Humphrys. Now it's 'Labour scraped by' making it sound like they won with about 10 votes, rather…",politic,positive,191,0
2019-06-07 07:28:22,"If #Labour won the #PeterboroughByElection  because ""it managed to get the vote out"", how come #NigelFarage's manif… https://t.co/RFyWNXOgYE",politic,neutral,0,1
